WaterBomber,634.7272,1.2687,Error, Remaining points: 1
WaterBomber,634.7272,1.0970,Error, Remaining points: 1
WaterBomber,566.1006,0.6593,True
WaterBomber,483.144,0.2632,True
WaterBomber,361.9394,0.1078,True
WaterBomber,930.3222,2.4171,True
WaterBomber,532.1721,0.3446,True
WaterBomber,549.7186,0.2966,True
WaterBomber,287.0157,0.2504,True
WaterBomber,129.7575,0.0880,Error, Remaining points: 2
WaterBomber,180.0444,0.3544,True
WaterBomber,337.9864,0.2167,True
WaterBomber,358.8612,0.0899,True
WaterBomber,169.2342,0.0886,True
WaterBomber,21.9545,0.0925,True
WaterBomber,95.0766,0.0965,True
WaterBomber,32.3883,0.1295,True
WaterBomber,429.6392,0.0977,True
WaterBomber,376.5718,0.0802,True
WaterBomber,104.1201,0.0836,True
WaterBomber,146.3873,0.0811,True
WaterBomber,337.7647,0.1457,True
WaterBomber,209.0096,0.1913,True
WaterBomber,156.8465,1.6965,True
WaterBomber,156.8465,1.6552,True
WaterBomber,306.3828,0.4697,True
WaterBomber,621.1974,0.2314,True
WaterBomber,411.9311,0.2295,True
WaterBomber,370.7646,0.0850,True
WaterBomber,591.4791,16.7572,True
WaterBomber,948.3051,0.3105,True
WaterBomber,484.5208,0.0855,True
WaterBomber,546.7651,0.2995,True
WaterBomber,506.533,0.1133,True
WaterBomber,639.7847,1.2027,True
WaterBomber,612.8122,0.2206,True
WaterBomber,542.6468,0.1100,True
WaterBomber,556.4708,0.2377,True
WaterBomber,409.5296,0.0903,True
WaterBomber,203.6787,0.1635,True
WaterBomber,525.7438,0.0916,True
WaterBomber,681.194,0.1028,True
WaterBomber,558.5703,1.2220,True
WaterBomber,403.4018,0.1070,True
WaterBomber,722.3314,11.3139,True
WaterBomber,84.1529,0.8567,True
WaterBomber,34.0147,0.1189,True
WaterBomber,702.4898,14.1760,True
WaterBomber,72.41,0.0900,True
WaterBomber,53.0094,0.0813,True
WaterBomber,53.0094,0.2239,True
WaterBomber,302.3852,0.1873,True
WaterBomber,414.7948,0.2278,True
WaterBomber,375.2302,0.3402,Error, Remaining points: 1
WaterBomber,488.0463,1.2384,Error, Remaining points: 5
WaterBomber,488.0463,1.0370,Error, Remaining points: 5
WaterBomber,720.7314,1.0328,True
WaterBomber,713.8861,7.4965,True
WaterBomber,713.8861,7.9744,Error, Remaining points: 2
WaterBomber,713.8861,12.1121,True
WaterBomber,745.2841,4.3142,True
WaterBomber,713.8861,11.6659,True
WaterBomber,110.1451,0.1516,True
WaterBomber,110.1451,0.2763,True
WaterBomber,110.1451,0.2029,True
WaterBomber,713.8861,6.1188,True
WaterBomber,593.7866,0.5477,True
WaterBomber,627.3824,70.8503,True
WaterBomber,68.1369,0.0838,True
WaterBomber,19.105,0.0774,True
WaterBomber,110.2173,0.0734,True
BACKLOG1,789.7174,0.6453,True
BACKLOG1,384.2039,0.1055,True
BACKLOG1,35.6931,0.0948,True
BACKLOG1,73.9017,0.0882,True
BACKLOG1,960.7104,69.4329,True
BACKLOG1,713.8861,4.6200,True
BACKLOG1,642.7654,3.4778,Error, Remaining points: 1
BACKLOG1,642.7654,4.5037,Error, Remaining points: 1
BACKLOG1,1130.3258,1.8762,True
BACKLOG1,713.8861,1.2371,True
BACKLOG1,101.4166,0.0793,True
BACKLOG1,116.2972,0.0866,True
BACKLOG1,1266.5667,167.4801,True
BACKLOG1,463.7277,0.1010,True
BACKLOG1,676.1764,10.9932,True
BACKLOG1,859.7836,14.6500,True
BACKLOG1,859.7836,19.5648,True
BACKLOG1,931.0471,14.5832,True
BACKLOG1,766.3677,0.2054,True
BACKLOG1,573.9942,0.0813,True
BACKLOG1,814.3393,1.4352,True
BACKLOG1,637.9802,0.0947,True
BACKLOG1,673.9247,0.1149,True
BACKLOG1,1368.3108,0.0859,True
BACKLOG1,1794.3091,0.2009,True
BACKLOG1,1367.5048,0.1798,True
BACKLOG1,413.5698,0.0838,True
BACKLOG1,585.1648,0.0871,True
BACKLOG1,939.1842,0.0815,True
BACKLOG1,464.7952,0.1835,True
BACKLOG1,464.7952,0.0839,True
BACKLOG1,464.7952,0.1155,True
BACKLOG1,447.9626,0.1239,True
BACKLOG1,447.9626,0.2665,True
BACKLOG1,447.7521,2.1793,True
BACKLOG1,308.5097,0.0808,True
BACKLOG1,274.6129,0.0904,True
BACKLOG1,273.7384,0.0913,True
BACKLOG1,273.7384,0.1931,True
BACKLOG1,273.7384,0.2720,True
BACKLOG1,273.7384,1.7439,True
BACKLOG1,303.3128,24.2813,True
BACKLOG1,213.8719,0.1643,True
BACKLOG1,213.8719,0.0742,True
BACKLOG1,213.8719,0.1007,True
BACKLOG1,195.8549,0.0815,True
BACKLOG1,168.8909,0.0712,True
BACKLOG1,159.0902,0.0715,True
BACKLOG1,93.6483,0.0769,True
BACKLOG1,197.3449,0.0743,True
BACKLOG1,197.3449,0.0813,True
BACKLOG1,240.4044,0.1019,True
BACKLOG1,240.4044,0.3010,True
BACKLOG1,153,0.0996,True
BACKLOG1,591.4791,3.2189,True
BACKLOG1,591.4791,1.0716,True
BACKLOG1,591.4791,1.0241,True
Solver,591.4791,1.0878,True
Solver,832.6956,1.2868,True
Solver,832.6956,14.9448,True
Solver,462.8133,20.1155,True
Solver,218.0835,0.0788,True
Solver,690.265,0.1870,True
Solver,720.505,1.2659,True
Solver,291.6089,0.0950,True
ChongWengKit.exe,381.0162,0.1016,True
ChongWengKit.exe,250.2878,0.1037,True
ChongWengKit.exe,283.0071,1.6641,True
ChongWengKit.exe,244.0738,0.0896,True
ChongWengKit.exe,245.002,0.0774,True
ChongWengKit.exe,245.002,0.1769,True
ChongWengKit.exe,441.2289,0.0871,True
ChongWengKit.exe,863.4131,0.0757,True
ChongWengKit.exe,669.4926,0.0725,True
ChongWengKit.exe,516.9846,0.0742,True
ChongWengKit.exe,358.9275,0.0729,True
ChongWengKit.exe,420.2652,0.0707,True
ChongWengKit.exe,496.3792,0.0755,True
ChongWengKit.exe,346.0708,0.0710,True
ChongWengKit.exe,346.0708,0.0695,True
ChongWengKit.exe,650.4954,0.0734,True
BACKLOG1,671.8928,0.2186,Error, Remaining points: 1
ChongWengKit.exe,650.4954,0.1662,True
ChongWengKit.exe,399.295,0.0790,True
ChongWengKit.exe,399.295,0.0856,True
BACKLOG1,399.295,0.1348,True
BACKLOG1,246.0074,0.0763,True
BACKLOG1,923.552,12.2276,True
BACKLOG1,592.1905,1.9448,True
ChongWengKit_1901782,592.1905,2.2345,True
ChongWengKit_1901782,533.509,0.1148,True
ChongWengKit_1901782,753.6448,1.1765,True
ChongWengKit_1901782,753.6448,0.0766,True
ChongWengKit_1901782,753.6448,0.0752,True
ChongWengKit_1901782,753.6448,0.0749,True
ChongWengKit_1901782,753.6448,0.0874,True
ChongWengKit_1901782,753.6448,0.0699,True
ChongWengKit_1901782,753.6448,0.0829,True
ChongWengKit_1901782,753.6448,0.0989,Error, Remaining points: 1
ChongWengKit_1901782,840.3128,0.0981,True
ChongWengKit_1901782,623.7484,0.0954,True
ChongWengKit_1901782,630.689,0.0900,True
ChongWengKit_1901782,630.689,0.1118,True
ChongWengKit_1901782,668.0322,0.1325,True
ChongWengKit_1901782,668.0322,0.1446,True
ChongWengKit_1901782,155.0032,0.0891,True
ChongWengKit_1901782,155.0032,0.1587,True
ChongWengKit_1901782,549.2956,0.2004,True
ChongWengKit_1901782,549.2956,0.2105,True
ChongWengKit_1901782,476.8866,0.0738,True
ChongWengKit,476.8866,0.0804,True
ChongWengKit,967.8674,0.0809,True
ChongWengKit,609.7226,0.0712,True
ChongWengKit,1029.7227,0.0842,True
ChongWengKit,915.969,0.0736,True
ChongWengKit,460.0076,0.0710,True
ChongWengKit,339.779,0.0713,True
ChongWengKit,435.7458,0.0686,True
ChongWengKit,335.8359,0.0743,True
ChongWengKit,803.3705,1.1069,True
ChongWengKit,480.6302,0.0711,True
ChongWengKit,476.9465,0.0706,True
ChongWengKit,813.3485,0.1011,True
ChongWengKit,749.7729,0.0924,True
ChongWengKit,597.0531,0.0870,True
ChongWengKit,819.087,0.0730,True
ChongWengKit,508.2975,0.2292,True
ChongWengKit,408.2524,0.0731,True
ChongWengKit,590.7233,0.0779,True
ChongWengKit,590.7233,0.1892,True
ChongWengKit,590.7233,0.0738,True
ChongWengKit,590.7233,0.0897,True
ChongWengKit,590.7233,0.0922,True
ChongWengKit,590.7233,0.0791,True
ChongWengKit,590.7233,0.1056,True
ChongWengKit,590.7233,0.0794,True
ChongWengKit,590.7233,0.0769,True
ChongWengKit,590.7233,0.0702,True
ChongWengKit,590.7233,0.1045,True
ChongWengKit,590.7233,0.0692,True
ChongWengKit,590.7233,0.0699,True
ChongWengKit,590.7233,0.0839,True
ChongWengKit,590.7233,0.0683,True
ChongWengKit,590.7233,0.0684,True
ChongWengKit,590.7233,0.0850,True
ChongWengKit,590.7233,0.0736,True
ChongWengKit,665.5154,0.1052,True
ChongWengKit,784.0848,0.1076,True
ChongWengKit,784.0848,0.1226,True
FUCK,784.0848,0.0992,True
FUCK,784.0848,0.0951,True
ChongWengKit,661.496,0.4704,True
ChongWengKit,478.3626,0.0970,True
ChongWengKit,478.3626,2.0358,True
ChongWengKit,478.3626,0.1655,True
ChongWengKit,585.2644,0.3154,True
Project2,585.2644,0.1123,True
Project2,585.2644,0.0952,True
Project2,478.3626,0.1257,True
Project2,478.3626,0.1032,True
Project2,517.8977,0.0928,Error, Remaining points: 1
Project2,465.472,0.0982,Error, Remaining points: 1
Project2,386.2408,0.1111,Error, Remaining points: 1
ChongWengKit,508.2571,0.2439,Error, Remaining points: 1
ChongWengKit,476.9653,0.0948,True
ChongWengKit,546.6607,0.1139,Error, Remaining points: 1
ChongWengKit,546.6607,0.0927,Error, Remaining points: 1
ChongWengKit,578.9549,0.1022,True
ChongWengKit,480.1352,0.1075,True
ChongWengKit,398.5807,0.1009,Error, Remaining points: 1
ChongWengKit,396.439,0.1010,Error, Remaining points: 1
ChongWengKit,477.4902,0.1043,True
ChongWengKit,580.5389,0.1017,True
ChongWengKit,544.2415,0.0931,Error, Remaining points: 1
ChongWengKit,481.5451,0.0910,True
ChongWengKit,478.3626,0.0891,True
ChongWengKit,478.3626,0.0859,True
ChongWengKit,481.5451,0.0930,True
ChongWengKit,478.9597,0.0871,True
ChongWengKit,478.9597,0.0901,True
ChongWengKit,478.9597,0.0908,True
ChongWengKit,478.9597,0.1121,True
ChongWengKit,478.9597,0.0981,True
ChongWengKit,545.2755,0.0889,Error, Remaining points: 1
ChongWengKit,649.7694,0.1159,Error, Remaining points: 1
ChongWengKit,585.2644,0.0791,True
ChongWengKit,481.5451,5.7925,True
ChongWengKit,481.5451,0.8253,True
ChongWengKit,481.5451,0.0923,True
ChongWengKit,481.5451,0.0971,True
ChongWengKit,481.5451,0.0998,True
ChongWengKit,481.5451,0.1018,True
ChongWengKit,481.5451,0.1202,True
ChongWengKit,481.5451,0.0997,True
ChongWengKit,481.5451,0.0973,True
ChongWengKit,481.5451,0.0918,True
ChongWengKit,481.5451,0.0900,True
ChongWengKit,481.5451,0.0989,True
ChongWengKit,481.5451,0.0978,True
ChongWengKit,481.5451,0.0921,True
ChongWengKit,481.5451,0.0892,True
ChongWengKit,481.5451,0.0895,True
ChongWengKit,481.5451,0.1074,True
ChongWengKit,481.5451,0.0990,True
ChongWengKit,481.5451,0.0988,True
ChongWengKit,481.5451,0.0992,True
ChongWengKit,481.5451,0.1124,True
ChongWengKit,481.5451,0.1037,True
ChongWengKit,481.5451,0.0976,True
ChongWengKit,481.5451,0.0877,True
ChongWengKit,481.5451,0.0912,True
ChongWengKit,481.5451,0.0941,True
ChongWengKit,481.5451,0.0962,True
ChongWengKit,481.5451,0.1038,True
ChongWengKit,481.5451,0.0986,True
ChongWengKit,481.5451,0.0872,True
ChongWengKit,481.5451,0.0875,True
ChongWengKit,481.5451,0.0997,True
ChongWengKit,481.5451,0.1046,True
ChongWengKit,481.5451,0.1004,True
ChongWengKit,481.5451,0.1082,True
ChongWengKit,481.5451,0.1037,True
ChongWengKit,481.5451,0.1052,True
ChongWengKit,481.5451,0.1012,True
ChongWengKit,481.5451,0.1132,True
ChongWengKit,481.5451,0.1205,True
ChongWengKit,481.5451,0.1434,True
ChongWengKit,481.5451,0.1467,True
ChongWengKit,481.5451,0.1484,True
ChongWengKit,481.5451,0.1481,True
ChongWengKit,481.5451,0.1291,True
ChongWengKit,481.5451,0.1046,True
ChongWengKit,481.5451,0.1086,True
ChongWengKit,481.5451,0.1243,True
ChongWengKit,481.5451,0.1144,True
ChongWengKit,481.5451,0.1190,True
ChongWengKit,481.5451,0.1013,True
ChongWengKit,481.5451,0.1217,True
ChongWengKit,481.5451,0.1149,True
ChongWengKit,481.5451,0.1214,True
ChongWengKit,481.5451,0.1148,True
ChongWengKit,481.5451,0.1048,True
ChongWengKit,481.5451,0.1223,True
ChongWengKit,481.5451,0.1142,True
ChongWengKit,481.5451,0.1194,True
ChongWengKit,481.5451,0.1117,True
ChongWengKit,481.5451,0.1180,True
ChongWengKit,481.5451,0.1169,True
ChongWengKit,481.5451,0.1156,True
ChongWengKit,481.5451,0.1314,True
ChongWengKit,481.5451,0.1055,True
ChongWengKit,481.5451,0.1161,True
ChongWengKit,481.5451,0.1210,True
ChongWengKit,481.5451,0.1304,True
ChongWengKit,481.5451,0.1171,True
ChongWengKit,481.5451,0.1341,True
ChongWengKit,481.5451,0.1161,True
ChongWengKit,481.5451,0.1029,True
ChongWengKit,481.5451,0.1311,True
ChongWengKit,481.5451,0.1054,True
ChongWengKit,481.5451,0.1267,True
ChongWengKit,481.5451,0.1077,True
ChongWengKit,481.5451,0.1168,True
ChongWengKit,481.5451,0.1185,True
ChongWengKit,481.5451,0.1098,True
ChongWengKit,481.5451,0.1198,True
ChongWengKit,481.5451,0.1173,True
ChongWengKit,481.5451,0.1170,True
ChongWengKit,481.5451,0.1117,True
ChongWengKit,481.5451,0.1249,True
ChongWengKit,481.5451,0.1161,True
ChongWengKit,481.5451,0.1241,True
ChongWengKit,481.5451,0.1112,True
ChongWengKit,481.5451,0.1176,True
ChongWengKit,481.5451,0.1167,True
ChongWengKit,481.5451,0.1146,True
ChongWengKit,481.5451,0.1089,True
ChongWengKit,481.5451,0.1036,True
ChongWengKit,481.5451,0.1172,True
ChongWengKit,481.5451,0.1126,True
ChongWengKit,481.5451,0.0986,True
ChongWengKit,481.5451,0.1150,True
ChongWengKit,481.5451,0.1088,True
ChongWengKit,481.5451,0.1262,True
ChongWengKit,481.5451,0.1128,True
ChongWengKit,481.5451,0.1228,True
ChongWengKit,481.5451,0.1158,True
ChongWengKit,481.5451,0.1188,True
ChongWengKit,481.5451,0.1137,True
ChongWengKit,481.5451,0.1005,True
ChongWengKit,481.5451,0.1027,True
ChongWengKit,481.5451,0.1052,True
ChongWengKit,481.5451,0.1133,True
ChongWengKit,481.5451,0.1109,True
ChongWengKit,481.5451,0.0978,True
ChongWengKit,481.5451,0.1104,True
ChongWengKit,481.5451,0.1156,True
ChongWengKit,481.5451,0.1094,True
ChongWengKit,481.5451,0.1044,True
ChongWengKit,481.5451,0.1155,True
ChongWengKit,481.5451,0.1091,True
ChongWengKit,481.5451,0.1196,True
ChongWengKit,481.5451,0.1137,True
ChongWengKit,481.5451,0.1061,True
ChongWengKit,481.5451,0.1187,True
ChongWengKit,481.5451,0.1180,True
ChongWengKit,481.5451,0.1179,True
ChongWengKit,481.5451,0.1094,True
ChongWengKit,481.5451,0.1246,True
ChongWengKit,481.5451,0.1081,True
ChongWengKit,481.5451,0.0969,True
ChongWengKit,481.5451,0.1169,True
ChongWengKit,481.5451,0.1132,True
ChongWengKit,481.5451,0.1145,True
ChongWengKit,481.5451,0.1087,True
ChongWengKit,481.5451,0.1130,True
ChongWengKit,481.5451,0.1119,True
ChongWengKit,481.5451,0.1118,True
ChongWengKit,481.5451,0.1069,True
ChongWengKit,481.5451,0.1064,True
ChongWengKit,481.5451,0.1281,True
ChongWengKit,481.5451,0.0968,True
ChongWengKit,481.5451,0.0956,True
ChongWengKit,481.5451,0.1050,True
ChongWengKit,481.5451,0.1109,True
ChongWengKit,481.5451,0.1296,True
ChongWengKit,481.5451,0.1148,True
ChongWengKit,481.5451,0.1216,True
ChongWengKit,481.5451,0.0883,True
ChongWengKit,481.5451,0.0985,True
ChongWengKit,481.5451,0.0982,True
ChongWengKit,481.5451,0.0993,True
ChongWengKit,481.5451,0.1123,True
ChongWengKit,481.5451,0.1108,True
ChongWengKit,481.5451,0.1124,True
ChongWengKit,481.5451,0.1223,True
ChongWengKit,481.5451,0.1185,True
ChongWengKit,481.5451,0.1064,True
ChongWengKit,481.5451,0.1097,True
ChongWengKit,481.5451,0.1146,True
ChongWengKit,481.5451,0.1510,True
ChongWengKit,481.5451,0.1502,True
ChongWengKit,481.5451,0.1203,True
ChongWengKit,481.5451,0.1316,True
ChongWengKit,481.5451,0.1181,True
ChongWengKit,481.5451,0.1268,True
ChongWengKit,481.5451,0.1100,True
ChongWengKit,481.5451,0.1075,True
ChongWengKit,481.5451,0.1115,True
ChongWengKit,481.5451,0.1127,True
ChongWengKit,481.5451,0.1231,True
ChongWengKit,481.5451,0.1584,True
ChongWengKit,481.5451,0.1274,True
ChongWengKit,481.5451,0.1067,True
ChongWengKit,481.5451,0.1219,True
ChongWengKit,481.5451,0.1131,True
ChongWengKit,481.5451,0.1223,True
ChongWengKit,481.5451,0.1087,True
ChongWengKit,481.5451,0.1003,True
ChongWengKit,481.5451,0.1038,True
ChongWengKit,481.5451,0.0958,True
ChongWengKit,481.5451,0.1262,True
ChongWengKit,481.5451,0.1102,True
ChongWengKit,481.5451,0.1110,True
ChongWengKit,481.5451,0.1183,True
ChongWengKit,481.5451,0.1227,True
ChongWengKit,481.5451,0.1039,True
ChongWengKit,481.5451,0.1052,True
ChongWengKit,481.5451,0.1271,True
ChongWengKit,481.5451,0.1090,True
ChongWengKit,481.5451,0.1291,True
ChongWengKit,481.5451,0.1278,True
ChongWengKit,481.5451,0.1216,True
ChongWengKit,481.5451,0.1318,True
ChongWengKit,481.5451,0.1175,True
ChongWengKit,481.5451,0.1173,True
ChongWengKit,481.5451,0.1147,True
